code,name,state,region,country,continent,Código OACI,lat_geo_point,lon_geo_point
KDFW,"DALLAS & FORT WORTH, TEXAS",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,32.896801,-97.038002
KJFK,"NEW YORK, NEW YORK",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,40.639801,-73.7789
KMIA,"MIAMI, FLORIDA",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,25.79319953918457,-80.29060363769531
SBCF,CONFINS,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-19.62444305419922,-43.97194290161133
SBGL,RIO DE JANEIRO,RJ,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.8099994659,-43.2505569458
SBGR,GUARULHOS,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.435556411743164,-46.47305679321289
SGAS,ASUNCIÓN,,,PARAGUAI,AMÉRICA DO SUL,,-25.239999771118164,-57.52000045776367
SSUM,UMUARAMA,PR,SUL,BRASIL,AMÉRICA DO SUL,,-23.7987003326416,-53.31380081176758
SUMU,"MONTEVIDEO, MONTEVIDEO",,,URUGUAI,AMÉRICA DO SUL,,-34.838402,-56.0308
,,,,,,SBRB,"-9,8683333","-67,898056"
SNBG,BAIXO GUANDU,ES,SUDESTE,BRASIL,AMÉRICA DO SUL,,-19.499000549316406,-41.04180145263672
KMCO,"ORLANDO, FLORIDA",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,28.429399490356445,-81.30899810791016
SSBG,BENTO GONÇALVES,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.1483325958,-51.5363883972
SBCV,CARAVELAS,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-17.6523,-39.253101
SBLP,BOM JESUS DA LAPA,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-13.2621002197,-43.4081001282
SBSV,SALVADOR,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-12.9086112976,-38.3224983215
SNGI,GUANAMBI,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-14.208200454711914,-42.74610137939453
SNTF,TEIXEIRA DE FREITAS,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-17.524499893188,-39.66849899292
SBAR,ARACAJU,SE,NORDESTE,BRASIL,AMÉRICA DO SUL,,-10.984000206,-37.0703010559
SBMO,RIO LARGO,AL,NORDESTE,BRASIL,AMÉRICA DO SUL,,-9.510809898376465,-35.79169845581055
SBPL,PETROLINA,PE,NORDESTE,BRASIL,AMÉRICA DO SUL,,-9.362409591674805,-40.56909942626953
SNBR,BARREIRAS,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-12.078900337219238,-45.00899887084961
SNVR,VERA CRUZ,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-13.024700164794922,-38.66579818725586
CYYZ,TORONTO,,,CANADÁ,AMÉRICA DO NORTE,,43.6772003174,-79.63059997559999
DTTA,TUNIS,,,TUNÍSIA,ÁFRICA,,36.85100173950195,10.22719955444336
UUEE,MOSCOW,,,RÚSSIA,EUROPA,,55.972599,37.4146
GOOY,DACAR,,,SENEGAL,ÁFRICA,,14.739700317382812,-17.49020004272461
LFPG,PARIS,,,FRANÇA,EUROPA,,49.012798,2.55
SBKP,CAMPINAS,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.0074005127,-47.1344985962
SOCA,CAYENNE,,,GUIANA FRANCESA,AMÉRICA DO SUL,,4.819809913639999,-52.360401153599994
SCEL,SANTIAGO,,,CHILE,AMÉRICA DO SUL,,-33.393001556396484,-70.78579711914062
SBBV,BOA VISTA,RR,NORTE,BRASIL,AMÉRICA DO SUL,,2.84138894081,-60.6922225952
SVPR,"CIUDAD GUAYANA, BOLÍVAR",,,VENEZUELA,AMÉRICA DO SUL,,8.288530349731445,-62.760398864746094
MMMX,MEXICO,,,MÉXICO,AMÉRICA DO NORTE,,19.4363,-99.072098
MMUN,CANCUN/INTL,,,MÉXICO,AMÉRICA DO NORTE,,21.036500930800003,-86.8770980835
SPIM,"CALLAO/LIMA, LIMA METROPOLITAN AREA",,,PERU,AMÉRICA DO SUL,,-12.0219,-77.114305
SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",,,ARGENTINA,AMÉRICA DO SUL,,-34.8222,-58.5358
SBFL,FLORIANÓPOLIS,SC,SUL,BRASIL,AMÉRICA DO SUL,,-27.670278549194336,-48.5525016784668
LEMD,MADRID,,,ESPANHA,EUROPA,,40.471926,-3.56264
SABE,BUENOS AIRES,,,ARGENTINA,AMÉRICA DO SUL,,-34.5592,-58.4156
SACO,"CÓRDOBA, CÓRDOBA PROVINCE",,,ARGENTINA,AMÉRICA DO SUL,,-31.323601,-64.208
SBPA,PORTO ALEGRE,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.994400024414062,-51.1713981628418
SAAR,"ROSARIO, SANTA FE PROVINCE",,,ARGENTINA,AMÉRICA DO SUL,,-32.9036,-60.785
SKBO,BOGOTÁ,,,COLÔMBIA,AMÉRICA DO SUL,,4.70159,-74.1469
LIMC,MILAN,,,ITÁLIA,EUROPA,,45.6306,8.72811
LIRF,ROME,,,ITÁLIA,EUROPA,,41.8002778,12.2388889
EGKK,"LONDON, ENGLAND",,,REINO UNIDO,EUROPA,,51.148102,-0.190278
1AON,OURILÂNDIA DO NORTE,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-6.751969999999972,-51.07726999999994
SBAA,CONCEIÇÃO DO ARAGUAIA,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-8.34835,-49.301498
SBAS,ASSIS,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.21169999999995,-46.87334999999996
SBAU,ARAÇATUBA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-21.1413002014,-50.4247016907
SBBE,BELÉM,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-1.3792500495900002,-48.4762992859
SBBH,BELO HORIZONTE,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-19.851200103759766,-43.950599670410156
SBBR,BRASÍLIA,DF,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-15.869167,-47.920834
SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-20.468700408900002,-54.6725006104
SBCH,CHAPECÓ,SC,SUL,BRASIL,AMÉRICA DO SUL,,-27.134199142456,-52.656600952148
SBCJ,PARAUAPEBAS,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-6.11527776718,-50.0013885498
SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,BRASIL,AMÉRICA DO SUL,,-25.5284996033,-49.1758003235
SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-15.6528997421,-56.1166992188
SBDN,PRESIDENTE PRUDENTE,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.1751003265,-51.4245986938
SBEG,MANAUS,AM,NORTE,BRASIL,AMÉRICA DO SUL,,-3.03861,-60.049702
SBFC,FRANCA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.7264569252266,-47.34129770785674
SBFZ,FORTALEZA,CE,NORDESTE,BRASIL,AMÉRICA DO SUL,,-3.776279926300049,-38.53260040283203
SBGO,GOIÂNIA,GO,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-16.631999969482422,-49.220699310302734
SBIL,ILHÉUS,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-14.815999984741,-39.033199310303
SBIZ,IMPERATRIZ,MA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-5.53129,-47.459999
SBJP,SANTA RITA,PB,NORDESTE,BRASIL,AMÉRICA DO SUL,,-7.145833015440001,-34.9486122131
SBJV,JOINVILLE,SC,SUL,BRASIL,AMÉRICA DO SUL,,-26.22450065612793,-48.797401428222656
SBLO,LONDRINA,PR,SUL,BRASIL,AMÉRICA DO SUL,,-23.333599090599996,-51.1301002502
SBMA,MARABÁ,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-5.36858987808,-49.138000488299994
SBMC,MINAÇU,GO,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-13.5491,-48.195301
SBMQ,MACAPÁ,AP,NORTE,BRASIL,AMÉRICA DO SUL,,0.0506640002131,-51.0722007751
SBNF,NAVEGANTES,SC,SUL,BRASIL,AMÉRICA DO SUL,,-26.879999,-48.651402
SBNT,PARNAMIRIM,RN,NORDESTE,BRASIL,AMÉRICA DO SUL,,-5.91141986847,-35.2476997375
SBPJ,PALMAS,TO,NORTE,BRASIL,AMÉRICA DO SUL,,-10.291500091600001,-48.35699844359999
SBPN,PORTO NACIONAL,TO,NORTE,BRASIL,AMÉRICA DO SUL,,-10.719402,-48.3997
SBPS,PORTO SEGURO,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-16.438601,-39.080898
SBPV,PORTO VELHO,RO,NORTE,BRASIL,AMÉRICA DO SUL,,-8.70928955078125,-63.90230178833008
SBRF,RECIFE,PE,NORDESTE,BRASIL,AMÉRICA DO SUL,,-8.126489639282227,-34.92359924316406
SBRJ,RIO DE JANEIRO,RJ,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.910499572799996,-43.1631011963
SBRP,RIBEIRÃO PRETO,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-21.136388778686523,-47.776668548583984
SBSJ,SÃO JOSÉ DOS CAMPOS,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.22920036315918,-45.86149978637695
SBSL,SÃO LUÍS,MA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-2.585360050201416,-44.234100341796875
SBSM,SANTA MARIA,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.711399,-53.688202
SBSP,SÃO PAULO,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.626110076904297,-46.65638732910156
SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-20.816600799599996,-49.40650177
SBTC,UNA,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-15.355199813799999,-38.9990005493
SBTE,TERESINA,PI,NORDESTE,BRASIL,AMÉRICA DO SUL,,-5.0599398613,-42.8235015869
SBTU,TUCURUÍ,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-3.7860100269318,-49.72029876709
SBUG,URUGUAIANA,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.7821998596,-57.0382003784
SBUL,UBERLÂNDIA,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-18.883612,-48.225277
SBUR,UBERABA,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-19.764722824097,-47.966110229492
SBVG,VARGINHA,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-21.5900993347,-45.4733009338
SBVH,VILHENA,RO,NORTE,BRASIL,AMÉRICA DO SUL,,-12.694399833679,-60.098300933838
SBVT,VITÓRIA,ES,SUDESTE,BRASIL,AMÉRICA DO SUL,,-20.258057,-40.286388
SDAG,ANGRA DOS REIS,RJ,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.975299835205078,-44.307098388671875
SNDC,REDENÇÃO,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-8.033289909362793,-49.97990036010742
SNDM,LENÇÓIS,BA,NORDESTE,BRASIL,AMÉRICA DO SUL,,-23.4404,-46.4352
SNTO,TEÓFILO OTONI,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-17.89229965209961,-41.51359939575195
SSCK,CONCÓRDIA,SC,SUL,BRASIL,AMÉRICA DO SUL,,-27.180599212646484,-52.05270004272461
SSEP,SÃO SEPÉ,RS,SUL,BRASIL,AMÉRICA DO SUL,,-30.182199478149414,-53.57939910888672
SSER,ERECHIM,RS,SUL,BRASIL,AMÉRICA DO SUL,,-27.66189956665039,-52.2682991027832
SSHZ,HORIZONTINA,RS,SUL,BRASIL,AMÉRICA DO SUL,,-27.638299942,-54.339099884
SSLT,ALEGRETE,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.812700271599997,-55.8933982849
SSPB,PATO BRANCO,PR,SUL,BRASIL,AMÉRICA DO SUL,,-26.217184,-52.694463
SSUW,GUARAPUAVA,PR,SUL,BRASIL,AMÉRICA DO SUL,,-25.39662092301258,-51.45080429358522
SSZR,SANTA ROSA,RS,SUL,BRASIL,AMÉRICA DO SUL,,-27.9067,-54.520401
SWFX,SÃO FÉLIX DO ARAGUAIA,MT,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-11.632399559020996,-50.68960189819336
SWGI,GURUPI,TO,NORTE,BRASIL,AMÉRICA DO SUL,,-11.73960018157959,-49.132198333740234
SWJI,JI-PARANÁ,RO,NORTE,BRASIL,AMÉRICA DO SUL,,-10.870800018299999,-61.8465003967
SWKK,CACOAL,RO,NORTE,BRASIL,AMÉRICA DO SUL,,-11.43,-61.48
SWKN,CALDAS NOVAS,GO,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-17.735839946072474,-48.623284911095766
SWNQ,NIQUELÂNDIA,GO,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-14.434900283813477,-48.49150085449219
SWPQ,PORTO ALEGRE DO NORTE,MT,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-10.861110687256,-51.685001373291
SBBI,CURITIBA,PR,SUL,BRASIL,AMÉRICA DO SUL,,-25.4050998688,-49.23199844359999
SBCX,CAXIAS DO SUL,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.197099685699996,-51.1875
SBFI,FOZ DO IGUAÇU,PR,SUL,BRASIL,AMÉRICA DO SUL,,-25.600278854370117,-54.48500061035156
SBSN,SANTARÉM,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-2.4247219562530518,-54.785831451416016
SDAN,BROTAS,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.245555877685547,-48.25777816772461
SDCO,SOROCABA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.478001,-47.490002
SDUB,UBATUBA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-23.441099166870117,-45.075599670410156
SNFE,ALFENAS,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-21.4314,-45.932098
SWGN,ARAGUAÍNA,TO,NORTE,BRASIL,AMÉRICA DO SUL,,-7.22787,-48.240501
LFBO,TOULOUSE,,,FRANÇA,EUROPA,,43.629101,1.36382
MYNN,NASSAU/INTL NEW PROVIDENCE,,,BAHAMAS,AMÉRICA CENTRAL,,25.039,-77.466202
SBCA,CASCAVEL,PR,SUL,BRASIL,AMÉRICA DO SUL,,-25.0002994537,-53.500801086399996
SBCM,FORQUILHINHA,SC,SUL,BRASIL,AMÉRICA DO SUL,,-28.7244434357,-49.4213905334
SBCR,CORUMBÁ,MS,CENTRO-OESTE,BRASIL,AMÉRICA DO SUL,,-19.0119438171,-57.6713905334
SBME,MACAÉ,RJ,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.343000412,-41.7659988403
SBML,MARÍLIA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.1968994141,-49.926399231
SBPK,PELOTAS,RS,SUL,BRASIL,AMÉRICA DO SUL,,-31.718399,-52.327702
KMSY,"NEW ORLEANS, LOUISIANA",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,29.99340057373047,-90.25800323486328
SBAQ,ARARAQUARA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-21.812000274699997,-48.1329994202
SDVG,VOTUPORANGA,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-20.463199615478516,-50.00450134277344
EDDV,HANOVER,,,ALEMANHA,EUROPA,,52.461101532,9.685079574580001
EDDT,BERLIN,,,ALEMANHA,EUROPA,,52.5597,13.2877
SBBT,BARRETOS,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-20.584499359131,-48.594100952148
SNRU,CARUARU,PE,NORDESTE,BRASIL,AMÉRICA DO SUL,,-8.282389640808105,-36.01350021362305
MDSD,SAO DOMINGO/DE LAS AMÉRICAS,,,REPÚBLICA DOMINICANA,AMÉRICA CENTRAL,,18.42970085144,-69.668899536133
SBMN,MANAUS,AM,NORTE,BRASIL,AMÉRICA DO SUL,,-3.1460399627685547,-59.98630142211914
EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",,,HOLANDA,EUROPA,,52.308601,4.76389
LEAS,ASTURIAS,,,ESPANHA,EUROPA,,43.5635986328125,-6.0346198081970215
LETO,MADRID,,,ESPANHA,EUROPA,,40.496700286865234,-3.4458699226379395
N/I,NÃO IDENTIFICADO,,NÃO IDENTIFICADO,NÃO IDENTIFICADO,NÃO IDENTIFICADO,,59.222703392134534,25.98052207995289
TNCC,WILLEMSTAD,,,CURAÇAO,AMÉRICA DO NORTE,,12.1889,-68.959801
KYIP,"DETROIT, MICHIGAN",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,42.23789978,-83.53040314
MPTO,PANAMA,,,PANAMÁ,AMÉRICA CENTRAL,,9.0713596344,-79.3834991455
KEWR,"NEWARK & ELIZABETH, NEW JERSEY",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,40.692501068115234,-74.168701171875
KIAH,"HOUSTON, TEXAS",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,29.984399795532227,-95.34140014648438
MUHA,HAVANA,,,CUBA,AMÉRICA CENTRAL,,22.989200592041016,-82.40910339355469
KATL,ATLANTA,,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,33.6367,-84.428101
EDDF,FRANKFURT AM MAIN,,,ALEMANHA,EUROPA,,50.033333,8.570556
FNLU,LUANDA,,,ANGOLA,ÁFRICA,,-8.85837,13.2312
SEGU,GUAYAQUIL,,,EQUADOR,AMÉRICA DO SUL,,-2.1574199199699997,-79.88359832760001
SEQU,QUITO,,,EQUADOR,AMÉRICA DO SUL,,-0.141144007444,-78.4881973267
KMEM,"MEMPHIS, TENNESSEE",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,35.04240036010742,-89.97669982910156
SVVA,"VALENCIA, CARABOBO",,,VENEZUELA,AMÉRICA DO SUL,,10.14973258972168,-67.92839813232422
SVMI,"MAIQUETÍA, VARGAS (NEAR CARACAS)",,,VENEZUELA,AMÉRICA DO SUL,,10.601194,-66.991222
SBBU,BAURU,SP,SUDESTE,BRASIL,AMÉRICA DO SUL,,-22.3449993134,-49.0537986755
SBMG,MARINGÁ,PR,SUL,BRASIL,AMÉRICA DO SUL,,-23.47606,-52.016187
SSTD,TOLEDO,PR,SUL,BRASIL,AMÉRICA DO SUL,,-28.550832748413086,-51.59611129760742
SBTD,TOLEDO,PR,SUL,BRASIL,AMÉRICA DO SUL,,-24.6863,-53.697498
KLAX,"LOS ANGELES, CALIFORNIA",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,33.942501,-118.407997
RJAA,"NARITA, CHIBA",,,JAPÃO,ÁSIA,,35.764702,140.386002
SBRG,RIO GRANDE,RS,SUL,BRASIL,AMÉRICA DO SUL,,-29.23417999999998,-51.32977999999997
RKSS,SEOUL,,,COREIA DO SUL,ÁSIA,,37.5583,126.791
SGES,CIUDAD DEL ESTE,,,PARAGUAI,AMÉRICA DO SUL,,-25.454516,-54.842682
KSAT,"SAN ANTONIO, TEXAS",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,29.533701,-98.469803
KMAI,"MARIANNA, FLORIDA",,,ESTADOS UNIDOS DA AMÉRICA,AMÉRICA DO NORTE,,30.837799072265625,-85.18190002441406
SAME,"MENDOZA, MENDOZA PROVINCE",,,ARGENTINA,AMÉRICA DO SUL,,-32.8316993713,-68.7929000854
SLVR,SANTA CRUZ,,,BOLÍVIA,AMÉRICA DO SUL,,-17.6448,-63.135399
SNOX,ORIXIMINÁ,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-1.7140799760818481,-55.83620071411133
SNTI,ÓBIDOS,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-1.867169976234436,-55.514400482177734
SBHT,ALTAMIRA,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-3.2539100646973,-52.254001617432
SBIH,ITAITUBA,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-4.2423400878906,-56.000701904297
SBMD,ALMEIRIM,PA,NORTE,BRASIL,AMÉRICA DO SUL,,-0.889839,-52.6022
SBFN,FERNANDO DE NORONHA,PE,NORDESTE,BRASIL,AMÉRICA DO SUL,,-3.85493,-32.423302
SBIP,SANTANA DO PARAÍSO,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-19.470699310303,-42.487598419189
SBJF,JUIZ DE FORA,MG,SUDESTE,BRASIL,AMÉRICA DO SUL,,-21.791500091552734,-43.38679885864258
SBKG,CAMPINA GRANDE,PB,NORDESTE,BRASIL,AMÉRICA DO SUL,,-7.26992,-35.8964
